ID,region,status,Case Number Full,Consulate,221g Date,End of 221g Date,solvedInDays,How Many Days in AP
8751,EU,Issued,2023EU19313,WRW,2023-May-26,2023-May-30,4,4
9271,EU,Issued,2023EU19342,WRW,2023-May-26,2023-Jun-07,12,12
9782,EU,Issued,2023EU19613,YRV,2023-May-22,2023-Jun-15,24,24
8755,EU,Issued,2023EU19693,WRW,2023-May-26,2023-May-30,4,4
8757,EU,Issued,2023EU19724,WRW,2023-May-26,2023-May-30,4,4
8760,EU,Issued,2023EU19839,WRW,2023-May-26,2023-May-31,5,5
8303,EU,Refused221g,2023EU19874,MDD,2023-May-24,,,101
10500,EU,Issued,2023EU19980,LND,2023-May-24,2023-Jun-30,37,37
9784,EU,Issued,2023EU19995,FRN,2023-May-26,2023-Jun-16,21,21
8306,EU,Refused221g,2023EU20382,WRW,2023-May-23,,,102
8307,EU,Refused221g,2023EU20534,WRW,2023-May-22,,,103
8774,EU,Ready,2023EU20606,DHB,2023-May-26,2023-May-31,5,5
9292,EU,Issued,2023EU20987,DHB,2023-May-24,2023-Jun-08,15,15
10850,EU,Issued,2023EU21238,FRN,2023-May-25,2023-Jul-03,39,39
8313,EU,Refused221g,2023EU21383,WRW,2023-May-24,,,101
8779,EU,Issued,2023EU21437,WRW,2023-May-26,2023-May-30,4,4
8780,EU,Issued,2023EU21512,WRW,2023-May-26,2023-May-30,4,4
9304,EU,Issued,2023EU21670,FRN,2023-May-26,2023-Jun-07,12,12
10226,EU,Issued,2023EU23114,DHB,2023-May-24,2023-Jun-23,30,30
10861,EU,Issued,2023EU23126,DHB,2023-May-26,2023-Jul-06,41,41
8796,EU,Ready,2023EU23321,DHB,2023-May-26,2023-Jun-02,7,7
8797,EU,Issued,2023EU23441,DHB,2023-May-26,2023-Jun-02,7,7
8327,EU,Issued,2023EU23712,VNN,2023-May-25,,,100
8798,EU,Issued,2023EU23851,VIL,2023-May-25,2023-Jun-01,7,7
8333,EU,Refused221g,2023EU24523,DHB,2023-May-26,,,99
9329,EU,Issued,2023EU24568,DHB,2023-May-26,2023-Jun-08,13,13
10884,EU,Issued,2023EU24956,AKD,2023-May-22,2023-Jul-05,44,44
8801,EU,Ready,2023EU25030,DHB,2023-May-23,2023-May-31,8,8
10245,EU,Issued,2023EU25285,DHB,2023-May-26,2023-Jun-23,28,28
10525,EU,AP,2023EU25297,DHB,2023-May-22,2023-Jun-30,39,39
12275,EU,Issued,2023EU25425,VNN,2023-May-26,2023-Jul-25,60,60
9824,EU,Issued,2023EU26140,VNN,2023-May-26,2023-Jun-16,21,21
9826,EU,Issued,2023EU26221,MDD,2023-May-23,2023-Jun-15,23,23
8345,EU,Refused221g,2023EU26486,RKJ,2023-May-24,,,101
8346,EU,Refused221g,2023EU26519,FRN,2023-May-25,,,100
12286,EU,Issued,2023EU27072,FRN,2023-May-26,2023-Jul-25,60,60
9344,EU,Issued,2023EU27757,VNN,2023-May-25,2023-Jun-07,13,13
8349,EU,Issued,2023EU28269,FRN,2023-May-22,,,103
11391,OC,Issued,2023OC1291,SUV,2023-May-26,2023-Jul-13,48,48
9843,OC,Issued,2023OC1385,SUV,2023-May-24,2023-Jun-15,22,22
10548,OC,Issued,2023OC1418,SUV,2023-May-25,2023-Jun-27,33,33
8360,SA,Refused221g,2023SA1369,LMA,2023-May-26,,,99
8827,AF,AP,2023AF90,MST,2023-May-30,2023-Jun-04,5,5
11420,AF,Issued,2023AF248,LOM,2023-Jun-02,2023-Jul-20,48,48
8367,AF,AP,2023AF1489,CRO,2023-01-01,2023-Jun-02,151,151
8368,AF,Refused,2023AF1929,MRV,2023-May-30,,,95
8369,AF,Refused221g,2023AF2266,MRV,2023-May-30,,,95
8370,AF,Refused221g,2023AF2295,MRV,2023-May-30,,,95
8834,AF,Refused,2023AF2299,JHN,2023-Jun-02,2023-Jun-07,5,5
8835,AF,Refused,2023AF2504,MRV,2023-May-31,2023-Jun-07,7,7
8373,AF,Refused,2023AF2733,MRV,2023-Jun-01,,,93
8374,AF,Refused221g,2023AF2998,NRB,2023-May-30,,,95
9393,AF,Ready,2023AF4030,MRV,2023-May-31,2023-Jun-14,14,14
9879,AF,Issued,2023AF5109,NRB,2023-May-30,2023-Jun-23,24,24
12858,AF,Issued,2023AF5332,MRV,2023-Jun-01,2023-Aug-11,71,71
8383,AF,Refused,2023AF6500,MRV,2023-May-30,,,95
8386,AF,Refused221g,2023AF6664,CRO,2023-Jun-01,,,93
8387,AF,Refused,2023AF7258,MRV,2023-May-31,,,94
8391,AF,Issued,2023AF7701,ALG,2023-01-01,2023-May-31,149,149
9890,AF,Issued,2023AF7994,CSB,2023-Jun-02,2023-Jun-23,21,21
8854,AF,Refused,2023AF8412,CRO,2023-Jun-01,2023-Jun-04,3,3
12343,AF,Issued,2023AF8882,MRV,2023-May-31,2023-Aug-04,65,65
9901,AF,Ready,2023AF10725,MRV,2023-Jun-01,2023-Jun-22,21,21
8410,AF,Refused221g,2023AF11981,LUA,2023-May-31,,,94
8411,AF,Refused221g,2023AF12445,CRO,2023-May-31,,,94
9444,AF,Issued,2023AF12722,CRO,2023-Jun-01,2023-Jun-13,12,12
10586,AF,Issued,2023AF13814,CRO,2023-May-31,2023-Jul-06,36,36
10589,AF,Issued,2023AF14779,CRO,2023-Jun-01,2023-Jul-06,35,35
9920,AF,Issued,2023AF15607,CRO,2023-Jun-01,2023-Jun-20,19,19
8422,AF,Refused221g,2023AF16165,WRW,2023-Jun-02,,,92
8426,AF,Refused221g,2023AF16912,DJI,2023-Jun-01,,,93
8429,AF,Refused221g,2023AF17987,ADD,2023-May-31,,,94
8435,AF,Refused221g,2023AF20753,ABD,2023-Jun-02,,,92
11506,AF,Issued,2023AF22174,ABD,2023-Jun-02,2023-Jul-20,48,48
13540,AF,Issued,2023AF22295,ABD,2023-May-31,2023-Aug-17,78,78
8907,AF,Issued,2023AF23256,MRV,2023-Jun-02,2023-Jun-08,6,6
8911,AF,Issued,2023AF23510,LND,2023-Jun-02,2023-Jun-09,7,7
8447,AF,Refused221g,2023AF25599,MRV,2023-Jun-01,,,93
9955,AF,Issued,2023AF26496,CSB,2023-Jun-02,2023-Jun-21,19,19
8456,AF,Refused221g,2023AF27547,CSB,2023-Jun-02,,,92
12022,AF,Issued,2023AF28225,CSB,2023-Jun-02,2023-Jul-24,52,52
8945,AF,AP,2023AF30022,TNS,2023-Jun-02,2023-Jun-06,4,4
11047,AF,Issued,2023AF32114,CSB,2023-Jun-02,2023-Jul-10,38,38
8478,AF,Refused221g,2023AF32183,CSB,2023-Jun-02,,,92
8480,AF,Refused221g,2023AF32581,MRV,2023-Jun-01,,,93
11561,AF,Issued,2023AF32750,CSB,2023-Jun-02,2023-Jul-17,45,45
9978,AF,Issued,2023AF32809,CSB,2023-Jun-02,2023-Jun-23,21,21
8966,AF,AP,2023AF33360,CSB,2023-Jun-02,2023-Jun-08,6,6
9982,AF,Issued,2023AF34009,CSB,2023-Jun-02,2023-Jun-21,19,19
12450,AF,AP,2023AF34061,CSB,2023-Jun-02,2023-Aug-04,63,63
9548,AF,Issued,2023AF34472,ABD,2023-May-30,2023-Jun-15,16,16
11058,AF,Issued,2023AF35113,CSB,2023-Jun-02,2023-Jul-10,38,38
11059,AF,Issued,2023AF35196,CSB,2023-Jun-02,2023-Jul-10,38,38
8496,AF,Refused221g,2023AF35397,ABD,2023-Jun-02,,,92
11576,AF,Issued,2023AF35581,CSB,2023-Jun-02,2023-Jul-17,45,45
10659,AF,Issued,2023AF35601,CSB,2023-Jun-02,2023-Jul-07,35,35
10660,AF,Issued,2023AF35623,CSB,2023-Jun-02,2023-Jul-06,34,34
9994,AF,Issued,2023AF36286,CSB,2023-Jun-02,2023-Jun-21,19,19
10365,AF,Issued,2023AF36336,MRV,2023-Jun-02,2023-Jun-30,28,28
11063,AF,Issued,2023AF36346,ABD,2023-May-31,2023-Jul-12,42,42
8506,AF,Refused221g,2023AF36984,CRO,2023-Jun-01,,,93
10665,AF,Issued,2023AF36990,CSB,2023-Jun-02,2023-Jul-07,35,35
10667,AF,Issued,2023AF37388,CSB,2023-Jun-02,2023-Jul-07,35,35
9999,AF,Issued,2023AF37408,CSB,2023-Jun-02,2023-Jun-21,19,19
12463,AF,Issued,2023AF37443,CSB,2023-Jun-02,2023-Aug-02,61,61
11586,AF,Issued,2023AF37615,CSB,2023-Jun-02,2023-Jul-17,45,45
9559,AF,AP,2023AF37850,MRV,2023-May-30,2023-Jun-15,16,16
10000,AF,Issued,2023AF38003,ABD,2023-Jun-01,2023-Jun-22,21,21
10001,AF,Issued,2023AF38014,MRV,2023-Jun-02,2023-Jun-23,21,21
14508,AF,AP,2023AF38079,MRV,2023-Jun-02,2023-Sep-01,91,91
10004,AF,Issued,2023AF38227,ABD,2023-Jun-01,2023-Jun-22,21,21
8518,AF,Refused221g,2023AF38401,ABD,2023-May-31,,,94
11591,AF,AP,2023AF38432,CRO,2023-Jun-01,2023-Jul-20,49,49
11593,AF,Issued,2023AF38596,CSB,2023-Jun-02,2023-Jul-20,48,48
9007,AF,Issued,2023AF39824,LOM,2023-Jun-02,2023-Jun-08,6,6
9566,AF,Issued,2023AF40677,MRV,2023-May-31,2023-Jun-12,12,12
13677,AF,Refused,2023AF41346,ABD,2023-May-30,2023-Aug-17,79,79
10375,AF,Issued,2023AF41535,LOM,2023-Jun-01,2023-Jun-30,29,29
8531,AF,Refused221g,2023AF41665,ABD,2023-May-31,,,94
8532,AF,Refused,2023AF41790,MRV,2023-May-30,,,95
9009,AF,AP,2023AF41958,FTN,2023-Jun-01,2023-Jun-09,8,8
8535,AF,Refused221g,2023AF42189,MRV,2023-May-30,,,95
11096,AF,Refused,2023AF42470,ABD,2023-May-31,2023-Jul-11,41,41
8539,AF,Refused221g,2023AF43435,MRV,2023-May-30,,,95
8540,AF,Refused221g,2023AF44807,MRV,2023-May-31,,,94
9013,AF,AP,2023AF44969,MRV,2023-May-30,2023-Jun-07,8,8
10386,AF,Issued,2023AF46032,GUZ,2023-Jun-02,2023-Jun-30,28,28
11116,AF,Issued,2023AF47535,CSB,2023-Jun-02,2023-Jul-10,38,38
11651,AF,Issued,2023AF47720,BRT,2023-Jun-01,2023-Jul-20,49,49
8551,AF,Refused221g,2023AF48329,KLL,2023-Jun-02,,,92
9606,AF,Issued,2023AF48768,GUZ,2023-Jun-02,2023-Jun-16,14,14
11654,AF,AP,2023AF49058,CRO,2023-Jun-01,2023-Jul-19,48,48
13062,AF,AP,2023AF49111,CSB,2023-Jun-02,2023-Aug-11,70,70
9032,AF,AP,2023AF53958,FTN,2023-Jun-01,2023-Jun-09,8,8
10720,AF,Issued,2023AF58127,BMB,2023-Jun-02,2023-Jul-05,33,33
9050,AF,AP,2023AF59925,TKY,2023-Jun-02,2023-Jun-09,7,7
9051,AF,Issued,2023AF60052,LND,2023-Jun-02,2023-Jun-07,5,5
9061,AF,Issued,2023AF61472,FTN,2023-Jun-01,2023-Jun-09,8,8
8576,AF,Refused221g,2023AF61541,FRN,2023-Jun-01,,,93
9628,AF,AP,2023AF62433,FTN,2023-Jun-01,2023-Jun-16,15,15
8578,AF,Refused221g,2023AF62655,BMB,2023-Jun-02,,,92
8579,AF,Refused221g,2023AF62712,BMB,2023-Jun-02,,,92
9071,AF,AP,2023AF62850,FTN,2023-Jun-01,2023-Jun-09,8,8
8581,AS,Issued,2023AS286,DJI,2023-01-01,2023-May-31,149,149
9631,AS,Refused,2023AS454,RNG,2023-Jun-02,2023-Jun-16,14,14
8583,AS,Refused221g,2023AS472,ABD,2023-Jun-02,,,92
8584,AS,Refused221g,2023AS492,ABD,2023-Jun-02,,,92
8585,AS,Refused221g,2023AS511,ABD,2023-Jun-02,,,92
8586,AS,Refused221g,2023AS547,ABD,2023-Jun-02,,,92
8587,AS,Issued,2023AS776,ABD,2023-Jun-02,,,92
8588,AS,Issued,2023AS1185,ABD,2023-01-01,2023-May-31,149,149
14632,AS,Issued,2023AS1703,ABD,2023-Jun-02,2023-Aug-29,88,88
8590,AS,Issued,2023AS1755,DJI,2023-01-01,2023-May-31,149,149
14634,AS,AP,2023AS1882,ABD,2023-Jun-02,2023-Sep-01,91,91
14649,AS,Issued,2023AS2295,ABD,2023-Jun-02,2023-Sep-01,91,91
14654,AS,Issued,2023AS2378,ABD,2023-Jun-02,2023-Sep-01,91,91
8595,AS,Refused221g,2023AS2542,ABD,2023-Jun-02,,,92
8597,AS,AP,2023AS2644,DJI,2023-01-01,2023-May-31,149,149
14657,AS,Issued,2023AS2656,ABD,2023-Jun-02,2023-Aug-29,88,88
10725,AS,Issued,2023AS3514,CSB,2023-Jun-02,2023-Jul-07,35,35
14684,AS,Issued,2023AS3890,ANK,2023-Jun-02,2023-Sep-01,91,91
8603,AS,Refused221g,2023AS4105,ANK,2023-Jun-02,,,92
14696,AS,Issued,2023AS4517,ANK,2023-Jun-02,2023-Aug-31,90,90
8605,AS,Refused,2023AS4943,DJI,2023-May-30,,,95
8607,AS,Refused,2023AS6014,ANK,2023-Jun-02,,,92
13914,AS,AP,2023AS6106,YRV,2023-Jun-02,2023-Aug-25,84,84
13915,AS,Issued,2023AS6154,YRV,2023-Jun-02,2023-Aug-25,84,84
11691,AS,Issued,2023AS6206,YRV,2023-Jun-01,2023-Jul-18,47,47
10085,AS,Issued,2023AS6250,YRV,2023-Jun-01,2023-Jun-21,20,20
8612,AS,Refused221g,2023AS6272,YRV,2023-Jun-01,,,93
8613,AS,Refused221g,2023AS6298,YRV,2023-Jun-01,,,93
8614,AS,Refused221g,2023AS6373,YRV,2023-Jun-02,,,92
14720,AS,Issued,2023AS6374,YRV,2023-Jun-02,2023-Sep-01,91,91
13919,AS,Issued,2023AS6410,YRV,2023-Jun-02,2023-Aug-25,84,84
8617,AS,Ready,2023AS6545,YRV,2023-Jun-02,,,92
13920,AS,AP,2023AS6599,YRV,2023-Jun-01,2023-Aug-25,85,85
14723,AS,Issued,2023AS6734,YRV,2023-Jun-01,2023-Sep-01,92,92
8620,AS,Refused221g,2023AS6761,YRV,2023-Jun-01,,,93
10088,AS,Issued,2023AS6763,ABD,2023-Jun-02,2023-Jun-22,20,20
8622,AS,Refused221g,2023AS6769,YRV,2023-Jun-01,,,93
8623,AS,Ready,2023AS6795,YRV,2023-Jun-02,,,92
13924,AS,AP,2023AS6865,YRV,2023-Jun-02,2023-Aug-25,84,84
8625,AS,Refused221g,2023AS6883,YRV,2023-Jun-01,,,93
14728,AS,Issued,2023AS7119,YRV,2023-Jun-02,2023-Aug-31,90,90
14731,AS,Issued,2023AS7354,YRV,2023-Jun-02,2023-Sep-01,91,91
9119,AS,Issued,2023AS7460,YRV,2023-Jun-02,2023-Jun-08,6,6
8631,AS,Refused,2023AS7464,YRV,2023-Jun-02,,,92
8632,AS,Refused221g,2023AS7467,YRV,2023-Jun-01,,,93
12627,AS,Refused,2023AS7637,DJI,2023-May-30,2023-Aug-01,63,63
10106,AS,AP,2023AS9587,CLM,2023-Jun-01,2023-Jun-22,21,21
8638,AS,AP,2023AS10621,CLM,2023-Jun-01,,,93
10114,AS,AP,2023AS10847,SYD,2023-May-30,2023-Jun-23,24,24
8640,AS,Ready,2023AS12112,THT,2023-Jun-02,,,92
10442,AS,Issued,2023AS12144,CLM,2023-Jun-01,2023-Jun-30,29,29
8642,AS,Refused221g,2023AS12210,ABD,2023-Jun-02,,,92
9681,AS,Issued,2023AS12236,CLM,2023-Jun-01,2023-Jun-14,13,13
11194,AS,AP,2023AS13299,CLM,2023-May-30,2023-Jul-12,43,43
9687,AS,AP,2023AS13407,BGH,2023-May-29,2023-Jun-15,17,17
10125,AS,AP,2023AS13477,CLM,2023-May-30,2023-Jun-22,23,23
8650,AS,Refused221g,2023AS13713,CLM,2023-May-30,,,95
10767,AS,Issued,2023AS13719,CLM,2023-May-30,2023-Jul-07,38,38
8652,AS,Refused221g,2023AS14048,CLM,2023-May-31,,,94
10771,AS,Issued,2023AS14129,CLM,2023-May-30,2023-Jul-07,38,38
14771,AS,AP,2023AS14216,ISL,2023-Jun-02,2023-Sep-01,91,91
12164,AS,AP,2023AS14355,CLM,2023-May-30,2023-Jul-26,57,57
8656,AS,Refused221g,2023AS14519,CRO,2023-Jun-01,,,93
9179,AS,Issued,2023AS15427,AMM,2023-May-29,2023-Jun-07,9,9
11205,AS,Issued,2023AS16420,SEO,2023-Jun-01,2023-Jul-13,42,42
11731,AS,Issued,2023AS16620,KLL,2023-Jun-02,2023-Jul-21,49,49
9700,AS,Issued,2023AS16686,BGH,2023-May-29,2023-Jun-13,15,15
9199,EU,Issued,2023EU682,BLG,2023-Jun-01,2023-Jun-09,8,8
8672,EU,Refused221g,2023EU2523,TBL,2023-May-30,,,95
13218,EU,Issued,2023EU3525,TBL,2023-May-30,2023-Aug-09,71,71
8676,EU,Issued,2023EU5226,TBL,2023-Jun-02,,,92
8677,EU,Issued,2023EU5522,DHB,2023-01-01,2023-Jun-01,150,150
8678,EU,Issued,2023EU5944,WRW,2023-01-01,2023-May-31,149,149
12210,EU,Issued,2023EU6131,ANK,2023-Jun-02,2023-Jul-25,53,53
8680,EU,Refused221g,2023EU6145,ANK,2023-Jun-02,,,92
8681,EU,AP,2023EU6378,ANK,2023-Jun-02,,,92
9731,EU,Issued,2023EU6406,ANK,2023-Jun-02,2023-Jun-14,12,12
10470,EU,Issued,2023EU6492,TBL,2023-May-30,2023-Jun-26,27,27
8685,EU,Refused221g,2023EU7711,WRW,2023-May-30,,,95
9229,EU,Issued,2023EU8441,HNK,2023-Jun-01,2023-Jun-09,8,8
10809,EU,Issued,2023EU8719,AMS,2023-May-30,2023-Jul-06,37,37
11803,EU,Issued,2023EU9427,WRW,2023-May-30,2023-Jul-19,50,50
9236,EU,Issued,2023EU9985,BLG,2023-Jun-01,2023-Jun-09,8,8
9237,EU,Issued,2023EU10275,WRW,2023-May-31,2023-Jun-07,7,7
9238,EU,Issued,2023EU11045,WRW,2023-May-30,2023-Jun-07,8,8
10479,EU,Refused,2023EU11800,CHS,2023-May-31,2023-Jun-30,30,30
9241,EU,Issued,2023EU12036,BLG,2023-Jun-02,2023-Jun-09,7,7
10170,EU,Ready,2023EU13113,CHS,2023-May-31,2023-Jun-22,22,22
9250,EU,Ready,2023EU14282,TBL,2023-May-30,2023-Jun-09,10,10
10174,EU,Ready,2023EU14396,CHS,2023-May-31,2023-Jun-23,23,23
9760,EU,Issued,2023EU14473,WRW,2023-May-31,2023-Jun-14,14,14
12739,EU,Issued,2023EU14601,WRW,2023-May-30,2023-Aug-02,64,64
9253,EU,Issued,2023EU14671,WRW,2023-May-31,2023-Jun-07,7,7
13255,EU,Issued,2023EU14673,WRW,2023-Jun-01,2023-Jul-14,43,43
12740,EU,Issued,2023EU14676,TBL,2023-May-30,2023-Aug-03,65,65
10488,EU,Issued,2023EU15000,FRN,2023-Jun-02,2023-Jun-29,27,27
8735,EU,Issued,2023EU16738,WRW,2023-Jun-02,,,92
8739,EU,Refused221g,2023EU17140,WRW,2023-Jun-01,,,93
9267,EU,Issued,2023EU18034,BLG,2023-Jun-01,2023-Jun-07,6,6
9269,EU,Issued,2023EU18821,BKK,2023-Jun-02,2023-Jun-06,4,4
14163,EU,Issued,2023EU19054,BKK,2023-Jun-01,2023-Aug-22,82,82
8753,EU,Refused221g,2023EU19371,BKK,2023-Jun-02,,,92
9272,EU,Issued,2023EU19456,WRW,2023-May-31,2023-Jun-06,6,6
9273,EU,Issued,2023EU19711,YRV,2023-Jun-01,2023-Jun-07,6,6
9274,EU,Issued,2023EU19750,YRV,2023-Jun-01,2023-Jun-07,6,6
10196,EU,Issued,2023EU20130,YRV,2023-Jun-01,2023-Jun-21,20,20
9277,EU,Issued,2023EU20145,YRV,2023-Jun-01,2023-Jun-07,6,6
10501,EU,Issued,2023EU20147,YRV,2023-Jun-01,2023-Jun-27,26,26
9279,EU,Issued,2023EU20299,YRV,2023-Jun-01,2023-Jun-07,6,6
9280,EU,Issued,2023EU20317,YRV,2023-Jun-01,2023-Jun-07,6,6
9281,EU,Issued,2023EU20378,YRV,2023-Jun-01,2023-Jun-07,6,6
9282,EU,Issued,2023EU20383,YRV,2023-Jun-01,2023-Jun-09,8,8
12756,EU,Issued,2023EU20470,YRV,2023-Jun-01,2023-Aug-03,63,63
9285,EU,Issued,2023EU20663,YRV,2023-Jun-01,2023-Jun-09,8,8
9288,EU,Issued,2023EU20837,HNK,2023-Jun-02,2023-Jun-09,7,7
9289,EU,Issued,2023EU20859,YRV,2023-Jun-01,2023-Jun-07,6,6
9300,EU,Issued,2023EU21600,WRW,2023-May-31,2023-Jun-07,7,7
10508,EU,Issued,2023EU21631,WRW,2023-May-31,2023-Jun-26,26,26
8784,EU,Refused221g,2023EU21698,WRW,2023-Jun-01,,,93
9306,EU,Issued,2023EU21857,WRW,2023-May-31,2023-Jun-06,6,6
9308,EU,Issued,2023EU22150,WRW,2023-May-31,2023-Jun-06,6,6
9314,EU,Issued,2023EU23176,FRN,2023-Jun-02,2023-Jun-06,4,4
9315,EU,Issued,2023EU23210,WRW,2023-Jun-02,2023-Jun-05,3,3
14186,EU,Issued,2023EU23221,WRW,2023-Jun-02,2023-Aug-24,83,83
9328,EU,Issued,2023EU24563,BLG,2023-Jun-01,2023-Jun-07,6,6
9331,EU,Issued,2023EU25357,BCH,2023-Jun-02,2023-Jun-09,7,7
8803,EU,Refused221g,2023EU25896,WRW,2023-Jun-02,,,92
11869,EU,Issued,2023EU26166,CSB,2023-Jun-02,2023-Jul-17,45,45
14204,EU,Issued,2023EU26256,FRN,2023-May-30,2023-Aug-24,86,86
8806,EU,Refused221g,2023EU27653,FRN,2023-May-30,,,95
11343,EU,Issued,2023EU28090,FRN,2023-Jun-02,2023-Jul-11,39,39
14238,EU,Issued,2023EU28276,FRN,2023-May-30,2023-Aug-17,79,79
10924,OC,AP,2023OC507,SYD,2023-May-30,2023-Jul-07,38,38
10545,OC,Issued,2023OC996,SYD,2023-May-31,2023-Jun-30,30,30
12321,SA,Issued,2023SA171,MNG,2023-Jun-02,2023-Jul-27,55,55
11398,SA,AP,2023SA1151,GYQ,2023-Jun-02,2023-Jul-14,42,42
10933,SA,AP,2023SA1554,HAV,2023-Jun-02,2023-Jul-06,34,34
13362,SA,Issued,2023SA1738,HAV,2023-Jun-01,2023-Aug-11,71,71
8824,SA,AP,2023SA2457,HAV,2023-Jun-02,,,92
9375,AF,Issued,2023AF4,ABD,2023-Jun-08,2023-Jun-14,6,6
8828,AF,Issued,2023AF474,CRO,2023-01-01,2023-Jun-04,153,153
9869,AF,Issued,2023AF906,ADD,2023-Jun-06,2023-Jun-23,17,17
9871,AF,Issued,2023AF1451,DOH,2023-Jun-06,2023-Jun-22,16,16
8831,AF,Issued,2023AF1626,CRO,2023-01-01,2023-Jun-07,156,156
9384,AF,Issued,2023AF1655,DOH,2023-Jun-08,2023-Jun-12,4,4
9385,AF,Issued,2023AF1926,LOM,2023-Jun-08,2023-Jun-16,8,8
13396,AF,Issued,2023AF2505,ADD,2023-Jun-08,2023-Aug-21,74,74
9389,AF,AP,2023AF2539,FTN,2023-Jun-08,2023-Jun-16,8,8
8839,AF,Refused221g,2023AF3546,DJI,2023-Jun-07,,,87
9877,AF,Issued,2023AF4565,LOM,2023-Jun-08,2023-Jun-20,12,12
8844,AF,Issued,2023AF5104,CRO,2023-01-01,2023-Jun-07,156,156
11432,AF,AP,2023AF5827,ADD,2023-Jun-06,2023-Jul-20,44,44
8848,AF,Issued,2023AF6499,CRO,2023-01-01,2023-Jun-07,156,156
8850,AF,Refused,2023AF6934,KIN,2023-Jun-08,,,86
8851,AF,Refused221g,2023AF7610,DKR,2023-Jun-08,,,86
9410,AF,Issued,2023AF7813,CRO,2023-Jun-08,2023-Jun-15,7,7
8856,AF,Refused221g,2023AF8468,ABD,2023-Jun-09,,,85
8861,AF,Refused221g,2023AF10545,ADD,2023-Jun-06,,,88
9426,AF,AP,2023AF10637,FTN,2023-Jun-09,2023-Jun-16,7,7
8863,AF,Refused221g,2023AF10847,NRB,2023-Jun-06,,,88
9428,AF,Issued,2023AF10898,NRB,2023-Jun-09,2023-Jun-13,4,4
12352,AF,AP,2023AF11034,NRB,2023-Jun-08,2023-Aug-04,57,57
8871,AF,Refused221g,2023AF11788,KIN,2023-Jun-08,,,86
14375,AF,Issued,2023AF11863,CSB,2023-Jun-06,2023-Aug-29,84,84
11951,AF,Issued,2023AF12089,NRB,2023-Jun-08,2023-Jul-28,50,50
10582,AF,AP,2023AF12984,CRO,2023-Jun-08,2023-Jul-06,28,28
9913,AF,Issued,2023AF14069,DOH,2023-Jun-06,2023-Jun-22,16,16
8881,AF,Refused221g,2023AF14169,PRS,2023-Jun-08,,,86
12364,AF,AP,2023AF14931,CRO,2023-Jun-08,2023-Aug-04,57,57
10977,AF,Issued,2023AF15245,NRB,2023-Jun-07,2023-Jul-12,35,35
10315,AF,Issued,2023AF15660,CRO,2023-Jun-06,2023-Jun-25,19,19
13467,AF,Issued,2023AF16203,KIN,2023-Jun-08,2023-Aug-22,75,75
8890,AF,Refused,2023AF16395,KIN,2023-Jun-08,,,86
8892,AF,Refused221g,2023AF17586,NRB,2023-Jun-07,,,87
11965,AF,Issued,2023AF17722,NRB,2023-Jun-09,2023-Jul-26,47,47
8895,AF,Refused221g,2023AF18122,CRO,2023-Jun-06,,,88
13492,AF,Issued,2023AF18878,ADD,2023-Jun-08,2023-Aug-21,74,74
8897,AF,Refused221g,2023AF19361,KIN,2023-Jun-08,,,86
8898,AF,Refused221g,2023AF20712,NRB,2023-Jun-06,,,88
9479,AF,AP,2023AF21238,AMM,2023-Jun-07,2023-Jun-15,8,8
11989,AF,Issued,2023AF21771,CSB,2023-Jun-09,2023-Jul-27,48,48
8903,AF,Refused221g,2023AF21784,DJI,2023-Jun-06,,,88
8904,AF,Refused221g,2023AF22225,DKR,2023-Jun-07,,,87
8908,AF,Refused221g,2023AF23311,KIN,2023-Jun-08,,,86
8912,AF,Refused221g,2023AF24276,MTL,2023-Jun-05,,,89
9495,AF,Issued,2023AF24388,KWT,2023-Jun-06,2023-Jun-12,6,6
12928,AF,Issued,2023AF24397,CRO,2023-Jun-08,2023-Aug-08,61,61
11028,AF,Issued,2023AF25446,KWT,2023-Jun-07,2023-Jul-10,33,33
8918,AF,Refused221g,2023AF25782,CSB,2023-Jun-09,,,85
12941,AF,Refused,2023AF26341,KIN,2023-Jun-08,2023-Aug-08,61,61
8921,AF,Refused221g,2023AF26471,MTL,2023-Jun-05,,,89
9510,AF,Issued,2023AF27046,OUG,2023-Jun-07,2023-Jun-14,7,7
8923,AF,Refused221g,2023AF27063,AMM,2023-Jun-07,,,87
8926,AF,Refused221g,2023AF27536,KIN,2023-Jun-08,,,86
8927,AF,Refused221g,2023AF27540,KIN,2023-Jun-08,,,86
11036,AF,Issued,2023AF28106,AMM,2023-Jun-08,2023-Jul-11,33,33
14467,AF,Issued,2023AF28281,AMM,2023-Jun-07,2023-Aug-31,85,85
10346,AF,AP,2023AF28398,LOM,2023-Jun-08,2023-Jun-29,21,21
9518,AF,Issued,2023AF28724,DKR,2023-Jun-07,2023-Jun-15,8,8
10646,AF,Issued,2023AF29053,MTL,2023-Jun-05,2023-Jul-07,32,32
8937,AF,Refused221g,2023AF29297,DKR,2023-Jun-08,,,86
10648,AF,Issued,2023AF29620,CRO,2023-Jun-08,2023-Jul-06,28,28
9523,AF,Issued,2023AF29650,KWT,2023-Jun-08,2023-Jun-15,7,7
11041,AF,Issued,2023AF29823,CRO,2023-Jun-08,2023-Jul-11,33,33
12951,AF,Issued,2023AF29874,ADD,2023-Jun-08,2023-Aug-10,63,63
9964,AF,Issued,2023AF30008,CSB,2023-Jun-06,2023-Jun-21,15,15
