ID,region,status,Case Number Full,Consulate,221g Date,End of 221g Date,solvedInDays,How Many Days in AP
1760,AS,Issued,2022AS4418,JRS,02-Feb-2022,18-Mar-2022,44,44
591,AS,Issued,2022AS5593,JRS,03-Feb-2022,11-Feb-2022,8,8
598,AS,Issued,2022AS6699,JRS,02-Feb-2022,11-Feb-2022,9,9
10197,AS,Issued,2022AS7458,LND,04-Feb-2022,2022-Aug-04,181,181
1777,AS,Ready,2022AS7633,LND,04-Feb-2022,18-Mar-2022,42,42
608,AS,Issued,2022AS7952,JRS,02-Feb-2022,11-Feb-2022,9,9
611,EU,Administrative Processing,2022EU46,TIA,03-Feb-2022,08-Feb-2022,5,5
873,EU,Ready,2022EU339,PRG,04-Feb-2022,18-Feb-2022,14,14
423,EU,Refused,2022EU429,WRW,03-Feb-2022,,,576
987,EU,Issued,2022EU1103,TIA,03-Feb-2022,25-Feb-2022,22,22
629,EU,Issued,2022EU1325,ATA,01-Feb-2022,09-Feb-2022,8,8
630,EU,Administrative Processing,2022EU1409,BCH,02-Feb-2022,11-Feb-2022,9,9
1798,EU,Refused,2022EU1462,TIA,03-Feb-2022,16-Mar-2022,41,41
783,EU,Issued,2022EU1562,CHS,01-Feb-2022,14-Feb-2022,13,13
989,EU,Issued,2022EU1585,TIA,03-Feb-2022,25-Feb-2022,22,22
631,EU,Administrative Processing,2022EU1648,TIA,03-Feb-2022,07-Feb-2022,4,4
2257,EU,Administrative Processing,2022EU1729,SKO,03-Feb-2022,2022-Apr-01,57,57
8579,EU,Ready,2022EU1808,TIA,03-Feb-2022,2022-Jul-19,166,166
784,EU,Issued,2022EU1994,CHS,01-Feb-2022,15-Feb-2022,14,14
1813,EU,Ready,2022EU2065,TBL,03-Feb-2022,18-Mar-2022,43,43
1814,EU,Issued,2022EU2104,STK,03-Feb-2022,16-Mar-2022,41,41
994,EU,Issued,2022EU2130,RDJ,03-Feb-2022,23-Feb-2022,20,20
786,EU,Issued,2022EU2165,CHS,01-Feb-2022,15-Feb-2022,14,14
995,EU,Issued,2022EU2372,TIA,04-Feb-2022,25-Feb-2022,21,21
998,EU,Issued,2022EU2555,TIA,03-Feb-2022,25-Feb-2022,22,22
1577,EU,Issued,2022EU3130,LND,04-Feb-2022,11-Mar-2022,35,35
999,EU,Issued,2022EU3146,TIA,03-Feb-2022,25-Feb-2022,22,22
1000,EU,Issued,2022EU3219,TIA,03-Feb-2022,25-Feb-2022,22,22
639,EU,Issued,2022EU3383,ATA,01-Feb-2022,09-Feb-2022,8,8
1002,EU,Issued,2022EU3421,TIA,03-Feb-2022,25-Feb-2022,22,22
1003,EU,Issued,2022EU3744,TIA,03-Feb-2022,25-Feb-2022,22,22
2273,EU,Administrative Processing,2022EU3790,TIA,03-Feb-2022,2022-Mar-31,56,56
450,EU,Issued,2022EU3843,WRW,2022-01-01,02-Feb-2022,31,31
643,EU,Ready,2022EU3852,ATA,04-Feb-2022,09-Feb-2022,5,5
6134,EU,Issued,2022EU3971,TBL,03-Feb-2022,2022-Jun-06,123,123
1005,EU,Issued,2022EU4174,TIA,03-Feb-2022,25-Feb-2022,22,22
882,EU,Ready,2022EU4854,SKO,03-Feb-2022,18-Feb-2022,15,15
455,EU,Refused,2022EU5276,ATA,03-Feb-2022,,,576
2617,EU,Administrative Processing,2022EU5637,TBL,03-Feb-2022,2022-Apr-08,64,64
1305,EU,Issued,2022EU7114,SKO,03-Feb-2022,02-Mar-2022,27,27
1020,EU,Issued,2022EU7303,YRV,01-Feb-2022,23-Feb-2022,22,22
7862,EU,Ready,2022EU7438,JRS,03-Feb-2022,2022-Jul-07,154,154
886,EU,Ready,2022EU8026,PRG,04-Feb-2022,18-Feb-2022,14,14
817,EU,Issued,2022EU8377,BKK,04-Feb-2022,16-Feb-2022,12,12
666,EU,Issued,2022EU8479,YRV,03-Feb-2022,10-Feb-2022,7,7
2299,EU,Issued,2022EU8559,TBL,03-Feb-2022,2022-Mar-30,55,55
667,EU,Issued,2022EU8939,YRV,03-Feb-2022,10-Feb-2022,7,7
819,EU,Refused,2022EU9168,KEV,04-Feb-2022,12-Feb-2022,8,8
1026,EU,Issued,2022EU9375,BLG,02-Feb-2022,23-Feb-2022,21,21
672,EU,Administrative Processing,2022EU9499,ATA,01-Feb-2022,11-Feb-2022,10,10
16464,EU,Issued,2022EU9788,FRN,02-Feb-2022,2022-Sep-19,229,229
4156,EU,Issued,2022EU9843,FRN,04-Feb-2022,2022-May-11,96,96
1027,EU,Issued,2022EU9898,ATA,02-Feb-2022,25-Feb-2022,23,23
1853,EU,Issued,2022EU10182,TIA,04-Feb-2022,17-Mar-2022,41,41
674,EU,Issued,2022EU10231,BKK,04-Feb-2022,08-Feb-2022,4,4
675,EU,Issued,2022EU10364,BDP,02-Feb-2022,10-Feb-2022,8,8
2307,EU,Ready,2022EU10511,TBL,03-Feb-2022,2022-Apr-01,57,57
2995,EU,Issued,2022EU10553,ATH,04-Feb-2022,2022-Apr-15,70,70
890,EU,Ready,2022EU10646,SKO,03-Feb-2022,18-Feb-2022,15,15
1034,EU,Issued,2022EU10753,BLG,02-Feb-2022,23-Feb-2022,21,21
2656,EU,Issued,2022EU11896,LND,04-Feb-2022,2022-Apr-05,60,60
686,EU,Issued,2022EU12631,BKK,04-Feb-2022,09-Feb-2022,5,5
2685,OC,Issued,2022OC760,LND,04-Feb-2022,2022-Apr-07,62,62
2687,OC,Administrative Processing,2022OC860,LND,04-Feb-2022,2022-Apr-08,63,63
827,SA,Issued,2022SA164,GEO,04-Feb-2022,15-Feb-2022,11,11
693,SA,Administrative Processing,2022SA299,GYQ,04-Feb-2022,11-Feb-2022,7,7
1347,SA,Administrative Processing,2022SA341,PTS,04-Feb-2022,03-Mar-2022,27,27
3054,SA,Ready,2022SA365,GYQ,01-Feb-2022,2022-Apr-13,71,71
698,SA,Administrative Processing,2022SA551,GYQ,01-Feb-2022,11-Feb-2022,10,10
8023,SA,Issued,2022SA963,GYQ,03-Feb-2022,2022-Jul-08,155,155
1351,SA,Issued,2022SA1001,RDJ,03-Feb-2022,03-Mar-2022,28,28
1353,AF,Issued,2022AF109,KIN,11-Feb-2022,09-Mar-2022,26,26
505,AF,Refused,2022AF465,KIN,08-Feb-2022,,,571
13226,AF,Issued,2022AF488,DKR,11-Feb-2022,2022-Sep-02,203,203
508,AF,Refused,2022AF591,KIN,11-Feb-2022,,,568
13228,AF,Ready,2022AF671,DKR,08-Feb-2022,2022-Sep-02,206,206
1056,AF,Issued,2022AF709,ALG,08-Feb-2022,02-Mar-2022,22,22
8038,AF,Issued,2022AF758,CRO,10-Feb-2022,2022-Jul-19,159,159
906,AF,Issued,2022AF1119,KIN,08-Feb-2022,24-Feb-2022,16,16
1365,AF,Issued,2022AF1202,KIN,11-Feb-2022,10-Mar-2022,27,27
3066,AF,Refused,2022AF1215,KIN,2022-Mar-30,2022-May-04,35,35
3067,AF,Issued,2022AF1261,KIN,11-Feb-2022,2022-May-05,83,83
908,AF,Issued,2022AF1354,KIN,11-Feb-2022,24-Feb-2022,13,13
1369,AF,Administrative Processing,2022AF1629,KIN,11-Feb-2022,10-Mar-2022,27,27
1374,AF,Issued,2022AF1925,KIN,11-Feb-2022,10-Mar-2022,27,27
916,AF,Issued,2022AF1933,KIN,08-Feb-2022,24-Feb-2022,16,16
12334,AF,Refused,2022AF1942,KIN,11-Feb-2022,2022-Aug-22,192,192
917,AF,Administrative Processing,2022AF1970,KIN,08-Feb-2022,24-Feb-2022,16,16
12344,AF,Issued,2022AF2797,DKR,09-Feb-2022,2022-Aug-25,197,197
12345,AF,Issued,2022AF3003,DKR,11-Feb-2022,2022-Aug-24,194,194
1673,AF,Issued,2022AF3351,ALG,10-Feb-2022,13-Mar-2022,31,31
2703,AF,Issued,2022AF3468,LOM,08-Feb-2022,2022-Apr-14,65,65
10724,AF,Issued,2022AF4033,DKR,09-Feb-2022,2022-Aug-12,184,184
720,AF,Administrative Processing,2022AF4260,LOM,10-Feb-2022,15-Feb-2022,5,5
932,AF,Issued,2022AF4567,KIN,11-Feb-2022,24-Feb-2022,13,13
1394,AF,Issued,2022AF6438,KIN,11-Feb-2022,10-Mar-2022,27,27
936,AF,Issued,2022AF6550,TNS,10-Feb-2022,23-Feb-2022,13,13
1101,AF,Administrative Processing,2022AF6878,KIN,11-Feb-2022,03-Mar-2022,20,20
16748,AF,Issued,2022AF7055,CSB,11-Feb-2022,2022-Sep-28,229,229
1104,AF,Issued,2022AF7167,CSB,11-Feb-2022,01-Mar-2022,18,18
939,AF,Issued,2022AF7560,CSB,08-Feb-2022,24-Feb-2022,16,16
3157,AF,Issued,2022AF8165,KIN,08-Feb-2022,2022-Apr-27,78,78
725,AF,Issued,2022AF8571,LOM,10-Feb-2022,16-Feb-2022,6,6
1117,AF,Issued,2022AF11707,KIN,08-Feb-2022,03-Mar-2022,23,23
947,AF,Administrative Processing,2022AF12425,FTN,10-Feb-2022,25-Feb-2022,15,15
733,AF,Administrative Processing,2022AF12598,FTN,10-Feb-2022,16-Feb-2022,6,6
5810,AF,Issued,2022AF12934,OUG,10-Feb-2022,2022-Jun-10,120,120
1122,AF,Issued,2022AF13720,OUG,07-Feb-2022,03-Mar-2022,24,24
854,AF,Administrative Processing,2022AF14091,FTN,07-Feb-2022,17-Feb-2022,10,10
11561,AF,Issued,2022AF14235,DKR,11-Feb-2022,2022-Aug-19,189,189
3200,AF,Ready,2022AF17890,NPL,09-Feb-2022,2022-Apr-26,76,76
1951,AS,Administrative Processing,2022AS64,CLM,09-Feb-2022,2022-Mar-25,44,44
2178,AS,Issued,2022AS103,BNK,11-Feb-2022,2022-Mar-29,46,46
862,AS,Administrative Processing,2022AS131,PHP,10-Feb-2022,17-Feb-2022,7,7
1952,AS,Issued,2022AS212,CLM,08-Feb-2022,2022-Mar-25,45,45
3285,AS,Issued,2022AS281,CLM,08-Feb-2022,2022-May-04,85,85
11853,AS,Issued,2022AS297,YRV,11-Feb-2022,2022-Aug-18,188,188
11854,AS,Issued,2022AS317,YRV,11-Feb-2022,2022-Aug-16,186,186
1961,AS,Administrative Processing,2022AS555,CLM,08-Feb-2022,2022-Mar-25,45,45
3945,AS,Ready,2022AS839,CLM,08-Feb-2022,2022-May-13,94,94
1963,AS,Administrative Processing,2022AS859,CLM,08-Feb-2022,2022-Mar-24,44,44
967,AS,Refused,2022AS903,CLM,09-Feb-2022,24-Feb-2022,15,15
1967,AS,Issued,2022AS1050,RID,10-Feb-2022,2022-Mar-24,42,42
12753,AS,Issued,2022AS1438,YRV,10-Feb-2022,2022-Aug-22,193,193
7356,AS,Issued,2022AS1500,YRV,11-Feb-2022,2022-Jun-29,138,138
1973,AS,Issued,2022AS1605,CLM,08-Feb-2022,2022-Mar-25,45,45
4952,AS,Issued,2022AS2052,YRV,10-Feb-2022,2022-May-26,105,105
3336,AS,Refused,2022AS2753,CLM,08-Feb-2022,2022-May-05,86,86
763,AS,Issued,2022AS3106,TKY,09-Feb-2022,16-Feb-2022,7,7
3350,AS,Issued,2022AS3304,ISL,11-Feb-2022,2022-Apr-29,77,77
1993,AS,Ready,2022AS3524,CLM,08-Feb-2022,2022-Mar-24,44,44
768,AS,Administrative Processing,2022AS4877,CLM,10-Feb-2022,16-Feb-2022,6,6
770,AS,Ready,2022AS5839,SGP,11-Feb-2022,16-Feb-2022,5,5
866,AS,Issued,2022AS5915,TAI,10-Feb-2022,18-Feb-2022,8,8
6039,AS,Issued,2022AS5946,ATA,08-Feb-2022,2022-Jun-10,122,122
2529,AS,Issued,2022AS6114,RNG,11-Feb-2022,2022-Apr-05,53,53
7767,AS,Administrative Processing,2022AS6298,TKY,07-Feb-2022,2022-Jul-08,151,151
10190,AS,Issued,2022AS6569,TKY,07-Feb-2022,2022-Aug-03,177,177
599,AS,Refused,2022AS6814,NPL,09-Feb-2022,,,570
868,AS,Issued,2022AS6845,ULN,11-Feb-2022,18-Feb-2022,7,7
10194,AS,Issued,2022AS6963,RID,11-Feb-2022,2022-Aug-04,174,174
10195,AS,Issued,2022AS7090,TKY,09-Feb-2022,2022-Aug-05,177,177
603,AS,Refused,2022AS7131,ISL,09-Feb-2022,,,570
3977,AS,Issued,2022AS7165,NPL,09-Feb-2022,2022-May-11,91,91
3420,AS,Issued,2022AS7679,ISL,11-Feb-2022,2022-Apr-29,77,77
3984,AS,Issued,2022AS7860,PHP,10-Feb-2022,2022-May-11,90,90
10206,AS,Issued,2022AS7911,TKY,07-Feb-2022,2022-Aug-05,179,179
12856,AS,Issued,2022AS10930,HLS,2022-Aug-12,2022-Aug-26,14,14
14480,EU,Issued,2022EU35,WRW,10-Feb-2022,2022-Sep-08,210,210
774,EU,Issued,2022EU77,WRW,11-Feb-2022,14-Feb-2022,3,3
3465,EU,Issued,2022EU79,WRW,09-Feb-2022,2022-Apr-29,79,79
614,EU,Refused,2022EU108,TBL,10-Feb-2022,,,569
1519,EU,Issued,2022EU145,BKK,07-Feb-2022,10-Mar-2022,31,31
1208,EU,Issued,2022EU183,SKO,10-Feb-2022,02-Mar-2022,20,20
8567,EU,Issued,2022EU187,WRW,10-Feb-2022,2022-Jul-19,159,159
2548,EU,Ready,2022EU238,TBL,10-Feb-2022,2022-Apr-08,57,57
775,EU,Issued,2022EU245,ATA,08-Feb-2022,16-Feb-2022,8,8
1213,EU,Issued,2022EU366,THT,07-Feb-2022,04-Mar-2022,25,25
2551,EU,Ready,2022EU568,THT,07-Feb-2022,2022-Apr-07,59,59
779,EU,Issued,2022EU617,WRW,11-Feb-2022,15-Feb-2022,4,4
780,EU,Issued,2022EU642,WRW,11-Feb-2022,15-Feb-2022,4,4
985,EU,Issued,2022EU835,TIA,10-Feb-2022,25-Feb-2022,15,15
781,EU,Issued,2022EU1013,SKO,10-Feb-2022,16-Feb-2022,6,6
1230,EU,Issued,2022EU1155,PRS,09-Feb-2022,03-Mar-2022,22,22
782,EU,Issued,2022EU1220,SKO,08-Feb-2022,16-Feb-2022,8,8
992,EU,Issued,2022EU1664,TIA,10-Feb-2022,25-Feb-2022,15,15
1807,EU,Administrative Processing,2022EU1782,NPL,08-Feb-2022,17-Mar-2022,37,37
790,EU,Issued,2022EU2393,WRW,07-Feb-2022,16-Feb-2022,9,9
2934,EU,Administrative Processing,2022EU3145,THT,07-Feb-2022,2022-Apr-15,67,67
3529,EU,Administrative Processing,2022EU3166,THT,09-Feb-2022,2022-May-06,86,86
797,EU,Issued,2022EU3391,CHS,08-Feb-2022,14-Feb-2022,6,6
880,EU,Administrative Processing,2022EU3594,TIA,11-Feb-2022,17-Feb-2022,6,6
12041,EU,Administrative Processing,2022EU4157,THT,08-Feb-2022,2022-Aug-17,190,190
1279,EU,Issued,2022EU4273,SKO,08-Feb-2022,02-Mar-2022,22,22
2275,EU,Issued,2022EU4384,CHS,08-Feb-2022,2022-Apr-01,52,52
1007,EU,Issued,2022EU4428,VIL,08-Feb-2022,25-Feb-2022,17,17
8604,EU,Issued,2022EU4556,THT,11-Feb-2022,2022-Jul-21,160,160
1008,EU,Issued,2022EU4564,ATA,08-Feb-2022,23-Feb-2022,15,15
802,EU,Issued,2022EU4675,CHS,08-Feb-2022,14-Feb-2022,6,6
652,EU,Issued,2022EU5164,KEV,2022-01-01,11-Feb-2022,40,40
1586,EU,Issued,2022EU5190,TIA,10-Feb-2022,11-Mar-2022,29,29
1833,EU,Issued,2022EU5314,CHS,08-Feb-2022,14-Mar-2022,34,34
809,EU,Issued,2022EU5500,HNK,11-Feb-2022,16-Feb-2022,5,5
1837,EU,Issued,2022EU5608,SKO,08-Feb-2022,18-Mar-2022,38,38
1018,EU,Issued,2022EU6308,CHS,08-Feb-2022,25-Feb-2022,17,17
814,EU,Issued,2022EU6798,WRW,11-Feb-2022,14-Feb-2022,3,3
4130,EU,Issued,2022EU6929,WRW,09-Feb-2022,2022-May-12,92,92
815,EU,Issued,2022EU7193,SKO,11-Feb-2022,14-Feb-2022,3,3
1311,EU,Issued,2022EU7988,ATA,08-Feb-2022,02-Mar-2022,22,22
8683,EU,Refused,2022EU8455,CHS,11-Feb-2022,2022-Jul-11,150,150
2985,EU,Ready,2022EU8997,THT,07-Feb-2022,2022-Apr-14,66,66
1320,EU,Issued,2022EU9068,SKO,10-Feb-2022,02-Mar-2022,20,20
670,EU,Refused,2022EU9105,KEV,11-Feb-2022,,,568
11214,EU,Issued,2022EU9411,FRN,11-Feb-2022,2022-Aug-08,178,178
12988,EU,Ready,2022EU9889,TBL,10-Feb-2022,2022-Aug-26,197,197
821,EU,Issued,2022EU10440,WRW,11-Feb-2022,14-Feb-2022,3,3
822,EU,Issued,2022EU10959,WRW,11-Feb-2022,14-Feb-2022,3,3
17758,EU,Issued,2022EU11075,FRN,11-Feb-2022,2022-Sep-30,231,231
4720,EU,Issued,2022EU11157,FRN,11-Feb-2022,2022-May-17,95,95
4167,EU,Issued,2022EU11901,WRW,10-Feb-2022,2022-May-11,90,90
2084,EU,Issued,2022EU11938,NPL,08-Feb-2022,2022-Mar-25,45,45
1338,EU,Issued,2022EU12518,NPL,08-Feb-2022,01-Mar-2022,21,21
1866,EU,Administrative Processing,2022EU12585,DOH,11-Feb-2022,17-Mar-2022,34,34
1040,SA,Issued,2022SA59,GEO,10-Feb-2022,24-Feb-2022,14,14
828,SA,Administrative Processing,2022SA285,BNS,09-Feb-2022,16-Feb-2022,7,7
694,SA,Refused,2022SA319,PTS,07-Feb-2022,,,572
894,SA,Administrative Processing,2022SA431,BNS,09-Feb-2022,18-Feb-2022,9,9
1348,SA,Administrative Processing,2022SA490,BNS,09-Feb-2022,02-Mar-2022,21,21
1635,SA,Issued,2022SA547,GEO,09-Feb-2022,07-Mar-2022,26,26
1045,SA,Issued,2022SA964,LMA,11-Feb-2022,24-Feb-2022,13,13
3803,AF,Issued,2022AF1,KIN,16-Feb-2022,2022-May-10,83,83
2331,AF,Issued,2022AF50,CSB,16-Feb-2022,2022-Apr-05,48,48
1887,AF,Issued,2022AF274,YDE,16-Feb-2022,2022-Mar-25,37,37
1356,AF,Issued,2022AF567,KIN,16-Feb-2022,10-Mar-2022,22,22
1357,AF,Issued,2022AF613,KIN,15-Feb-2022,10-Mar-2022,23,23
1651,AF,Issued,2022AF663,KIN,15-Feb-2022,17-Mar-2022,30,30
706,AF,Refused,2022AF745,KIN,16-Feb-2022,,,563
6419,AF,Issued,2022AF1076,NRB,15-Feb-2022,2022-Jun-16,121,121
7567,AF,Issued,2022AF1139,ABJ,15-Feb-2022,2022-Jul-08,143,143
2339,AF,Issued,2022AF1479,RID,15-Feb-2022,2022-Apr-04,48,48
911,AF,Issued,2022AF1651,KIN,15-Feb-2022,24-Feb-2022,9,9
839,AF,Issued,2022AF1657,KIN,15-Feb-2022,18-Feb-2022,3,3
1068,AF,Administrative Processing,2022AF1697,YDE,16-Feb-2022,04-Mar-2022,16,16
3818,AF,Issued,2022AF2104,KIN,16-Feb-2022,2022-May-10,83,83
1072,AF,Issued,2022AF2209,KIN,15-Feb-2022,03-Mar-2022,16,16
1077,AF,Issued,2022AF2376,KIN,15-Feb-2022,02-Mar-2022,15,15
926,AF,Ready,2022AF2658,YDE,16-Feb-2022,25-Feb-2022,9,9
8079,AF,Issued,2022AF3403,CSB,16-Feb-2022,2022-Jul-20,154,154
1684,AF,Issued,2022AF6273,GUZ,15-Feb-2022,17-Mar-2022,30,30
937,AF,Issued,2022AF6809,ACC,15-Feb-2022,23-Feb-2022,8,8
1922,AF,Issued,2022AF7919,ALG,15-Feb-2022,2022-Mar-21,34,34
1111,AF,Issued,2022AF9882,LOM,15-Feb-2022,03-Mar-2022,16,16
944,AF,Administrative Processing,2022AF10797,FTN,14-Feb-2022,25-Feb-2022,11,11
4303,AF,Issued,2022AF11195,NRB,15-Feb-2022,2022-May-16,90,90
850,AF,Administrative Processing,2022AF11826,ALG,15-Feb-2022,17-Feb-2022,2,2
1412,AF,Issued,2022AF13204,PRS,16-Feb-2022,10-Mar-2022,22,22
1931,AF,Issued,2022AF13716,DKR,15-Feb-2022,2022-Mar-25,38,38
2156,AF,Issued,2022AF13779,GUZ,15-Feb-2022,2022-Mar-31,44,44
951,AF,Ready,2022AF14349,YDE,16-Feb-2022,25-Feb-2022,9,9
856,AF,Administrative Processing,2022AF14464,CSB,16-Feb-2022,19-Feb-2022,3,3
857,AF,Administrative Processing,2022AF14997,FTN,14-Feb-2022,17-Feb-2022,3,3
1937,AF,Issued,2022AF15273,CSB,13-Feb-2022,2022-Mar-23,38,38
1134,AF,Ready,2022AF17828,TKY,16-Feb-2022,04-Mar-2022,16,16
1711,AF,Issued,2022AF20453,YDE,16-Feb-2022,18-Mar-2022,30,30
1947,AF,Issued,2022AF20456,YDE,16-Feb-2022,2022-Mar-25,37,37
1438,AF,Issued,2022AF20494,YDE,16-Feb-2022,09-Mar-2022,21,21
17262,AS,Refused,2022AS38,ANK,2022-Sep-29,,,338
961,AS,Administrative Processing,2022AS50,ANK,16-Feb-2022,25-Feb-2022,9,9
4944,AS,Issued,2022AS312,ISL,16-Feb-2022,2022-May-24,97,97
1150,AS,Issued,2022AS358,SEO,15-Feb-2022,03-Mar-2022,16,16
6579,AS,Refused,2022AS363,DJI,13-Feb-2022,2022-Jun-12,119,119
9228,AS,Issued,2022AS814,YRV,16-Feb-2022,2022-Jul-26,160,160
11023,AS,Issued,2022AS868,MTL,2022-Apr-14,2022-Aug-12,120,120
15184,AS,Issued,2022AS947,ANK,16-Feb-2022,2022-Sep-14,210,210
12747,AS,Issued,2022AS1125,YRV,16-Feb-2022,2022-Aug-22,187,187
12748,AS,Issued,2022AS1167,RID,15-Feb-2022,2022-Aug-23,189,189
3294,AS,Issued,2022AS1231,RID,15-Feb-2022,2022-Apr-28,72,72
1971,AS,Issued,2022AS1279,DJI,15-Feb-2022,2022-Mar-24,37,37
4388,AS,Issued,2022AS1326,YRV,16-Feb-2022,2022-May-19,92,92
12772,AS,Issued,2022AS2958,YRV,16-Feb-2022,2022-Aug-25,190,190
8378,AS,Issued,2022AS3543,YRV,16-Feb-2022,2022-Jul-21,155,155
864,AS,Administrative Processing,2022AS3644,YRV,16-Feb-2022,18-Feb-2022,2,2
865,AS,Ready,2022AS3646,FRN,16-Feb-2022,17-Feb-2022,1,1
3959,AS,Issued,2022AS3748,THT,14-Feb-2022,2022-May-11,86,86
6008,AS,Refused,2022AS5245,DJI,13-Feb-2022,2022-Jun-09,116,116
1194,AS,Issued,2022AS6291,TKY,16-Feb-2022,03-Mar-2022,15,15
1516,EU,Ready,2022EU5,ANK,16-Feb-2022,11-Mar-2022,23,23
1203,EU,Issued,2022EU68,ANK,16-Feb-2022,03-Mar-2022,15,15
5061,EU,Issued,2022EU423,PRS,16-Feb-2022,2022-May-25,98,98
982,EU,Ready,2022EU434,GUZ,15-Feb-2022,25-Feb-2022,10,10
2886,EU,Issued,2022EU525,THT,14-Feb-2022,2022-Apr-14,59,59
2044,EU,Issued,2022EU2210,CHS,15-Feb-2022,2022-Mar-23,36,36
6697,EU,Ready,2022EU2300,THT,14-Feb-2022,2022-Jun-17,123,123
1820,EU,Issued,2022EU2569,PRS,16-Feb-2022,18-Mar-2022,30,30
792,EU,Refused,2022EU2649,GUZ,15-Feb-2022,,,564
1573,EU,Issued,2022EU2692,GUZ,15-Feb-2022,08-Mar-2022,21,21
1579,EU,Administrative Processing,2022EU3247,THT,14-Feb-2022,11-Mar-2022,25,25
1269,EU,Administrative Processing,2022EU3300,THT,14-Feb-2022,04-Mar-2022,18,18
1004,EU,Administrative Processing,2022EU3761,THT,14-Feb-2022,25-Feb-2022,11,11
2954,EU,Administrative Processing,2022EU4274,THT,14-Feb-2022,2022-Apr-15,60,60
1006,EU,Issued,2022EU4290,THT,16-Feb-2022,24-Feb-2022,8,8
2052,EU,Ready,2022EU4670,CHS,14-Feb-2022,2022-Mar-25,39,39
804,EU,Refused,2022EU4911,CHS,14-Feb-2022,,,565
883,EU,Administrative Processing,2022EU4973,CHS,14-Feb-2022,18-Feb-2022,4,4
2055,EU,Issued,2022EU5032,WRW,16-Feb-2022,2022-Mar-23,35,35
1011,EU,Administrative Processing,2022EU5366,THT,16-Feb-2022,25-Feb-2022,9,9
1013,EU,Administrative Processing,2022EU5473,THT,14-Feb-2022,25-Feb-2022,11,11
1836,EU,Ready,2022EU5530,GUZ,16-Feb-2022,18-Mar-2022,30,30
1014,EU,Administrative Processing,2022EU5694,THT,14-Feb-2022,25-Feb-2022,11,11
1017,EU,Issued,2022EU6004,CHS,14-Feb-2022,25-Feb-2022,11,11
1019,EU,Administrative Processing,2022EU6702,THT,14-Feb-2022,25-Feb-2022,11,11
885,EU,Issued,2022EU7800,WRW,16-Feb-2022,17-Feb-2022,1,1
12093,EU,Issued,2022EU9071,CHS,14-Feb-2022,2022-Aug-19,186,186
888,EU,Issued,2022EU9772,WRW,16-Feb-2022,17-Feb-2022,1,1
2310,EU,Issued,2022EU11250,CHS,15-Feb-2022,2022-Apr-01,45,45
1037,EU,Administrative Processing,2022EU12816,NCS,16-Feb-2022,23-Feb-2022,7,7
1346,SA,Issued,2022SA100,GEO,15-Feb-2022,02-Mar-2022,15,15
1634,SA,Issued,2022SA501,LPZ,16-Feb-2022,09-Mar-2022,21,21
2104,AF,Issued,2022AF153,CRO,17-Feb-2022,2022-Mar-30,41,41
1649,AF,Administrative Processing,2022AF289,KIN,18-Feb-2022,17-Mar-2022,27,27
15657,AF,Issued,2022AF312,MTL,2022-Sep-09,2022-Sep-23,14,14
3062,AF,Issued,2022AF911,KIN,18-Feb-2022,2022-Apr-20,61,61
1370,AF,Ready,2022AF1635,KIN,18-Feb-2022,10-Mar-2022,20,20
3071,AF,Issued,2022AF1830,KIN,18-Feb-2022,2022-Apr-18,59,59
16673,AF,Issued,2022AF2196,RID,17-Feb-2022,2022-Sep-29,224,224
2342,AF,Administrative Processing,2022AF2472,NRB,18-Feb-2022,2022-Apr-07,48,48
3823,AF,Issued,2022AF2546,ALG,17-Feb-2022,2022-May-10,82,82
930,AF,Issued,2022AF3264,CSB,19-Feb-2022,24-Feb-2022,5,5
1389,AF,Administrative Processing,2022AF5136,CSB,18-Feb-2022,11-Mar-2022,21,21
1925,AF,Issued,2022AF9956,ALG,17-Feb-2022,2022-Mar-24,35,35
3176,AF,Issued,2022AF10705,CRO,17-Feb-2022,2022-Apr-28,70,70
5359,AF,Issued,2022AF11668,LOM,17-Feb-2022,2022-Jun-02,105,105
3182,AF,Issued,2022AF13000,ALG,17-Feb-2022,2022-May-04,76,76
950,AF,Issued,2022AF13297,LOM,17-Feb-2022,23-Feb-2022,6,6
1932,AF,Administrative Processing,2022AF13893,KIN,18-Feb-2022,2022-Mar-24,34,34
11563,AF,Ready,2022AF14406,KIN,18-Feb-2022,2022-Aug-18,181,181
1429,AF,Issued,2022AF17645,NRB,18-Feb-2022,10-Mar-2022,20,20
1432,AF,Issued,2022AF18686,LOM,17-Feb-2022,10-Mar-2022,21,21
1440,AS,Ready,2022AS49,RID,17-Feb-2022,09-Mar-2022,20,20
1441,AS,Administrative Processing,2022AS84,DOH,17-Feb-2022,09-Mar-2022,20,20
8376,AS,Issued,2022AS3317,LND,17-Feb-2022,2022-Jul-18,151,151
1510,AS,Administrative Processing,2022AS6188,DOH,17-Feb-2022,08-Mar-2022,19,19
11071,AS,Issued,2022AS7060,KWT,17-Feb-2022,2022-Aug-09,173,173
1196,AS,Ready,2022AS7438,NCS,17-Feb-2022,02-Mar-2022,13,13
8569,EU,Issued,2022EU310,TBL,17-Feb-2022,2022-Jul-18,151,151
875,EU,Refused,2022EU1039,SKO,17-Feb-2022,,,562
2049,EU,Issued,2022EU2648,CHS,18-Feb-2022,2022-Mar-23,33,33
879,EU,Issued,2022EU3483,WRW,2022-01-01,17-Feb-2022,46,46
